source,target,weight,distance
6139,7207,48,33459.71036
6139,3074,41,31693.59124
6141,6350,29,11156.67547
6141,6423,23,48001.44274
6141,6095,18,45911.31608
6141,6351,18,10176.39728
6141,8343,22,20055.74897
6141,9663,41,31992.24898
6141,9664,16,32069.77539
6141,9554,15,31076.4659
6141,9443,20,30000.77178
6141,9553,20,30996.44374
6141,7905,57,16456.13095
6181,5000,27,30966.73943
6181,4103,24,22438.30894
6181,6978,11,27848.51901
6181,7415,12,26359.38005
6182,6853,30,12511.00459
6182,5574,27,52254.992
6182,3062,63,75631.88494
6182,7321,30,40195.10421
6183,7617,107,13581.21996
6184,5877,55,23157.90279
6184,5881,46,27122.36487
6184,6431,43,27030.33105
6184,5993,79,29021.73348
6184,5904,23,50003.27923
6184,7421,53,29107.76417
6184,6014,36,49953.43057
6184,6015,48,50950.6526
6185,701,17,52415.35089
6185,811,30,51465.31901
6185,818,14,54042.76346
6185,4769,31,19075.22435
6185,5881,21,26130.18708
6185,5882,21,27122.09449
6185,5982,32,17090.33557
6185,7289,110,10754.08609
6185,1886,20,39967.12001
6185,4522,41,19821.10922
6185,4632,107,19077.71149
6185,7198,56,24658.61659
6185,7656,36,42938.7992
6185,6964,85,11384.28071
6185,7229,17,54648.4647
6185,3123,32,33234.14269
6185,7421,36,28185.54297
6185,6983,15,28814.78343
6185,7073,47,11296.4252
6185,7436,25,42378.09425
6185,6963,52,10613.90673
6185,7199,33,25590.82556
6185,6015,66,49952.91847
6185,5981,38,16099.24865
6185,4523,52,19181.87144
6186,2355,27,39761.22227
6186,6872,17,26639.91918
6187,1886,21,40462.62083
6187,6199,37,11981.19762
6187,8635,23,35550.34308
6188,6204,17,15974.4547
6188,6205,84,16972.77331
6188,6315,16,17002.11265
6188,6324,14,25976.37437
6188,6440,23,32008.65842
6188,7289,59,10034.57256
6188,1886,39,40744.82563
6188,1997,12,39502.12382
6188,2328,36,36347.04784
6188,2439,40,35119.14842
6188,2847,13,75502.27676
6188,4405,25,27978.39087
6188,4107,24,20990.95844
6188,5299,46,12023.83891
6188,2217,34,37587.91204
6188,8210,14,45615.63732
6188,4982,21,11686.70541
6188,5878,17,20191.0549
6188,5189,22,12709.15436
6188,2677,13,33189.61858
6188,5348,11,40722.05182
6188,4639,13,16618.77576
6188,7766,19,40427.73725
6189,6204,17,14975.97743
6189,4546,11,16527.09156
6189,6534,11,15272.56032
6189,4750,16,15787.92187
6189,7188,25,12707.91755
6189,6978,12,20215.62363
6189,5081,17,12787.18075
6190,5541,19,12510.02257
6190,4321,16,17003.12277
6190,6668,11,38143.89669
6191,6204,172,12979.05211
6191,5412,132,11384.6125
6192,6204,428,11980.60411
6192,6545,143,23156.04943
6192,6656,113,24290.24907
6192,6092,725,10033.7321
6193,1360,23,44481.99039
6193,6205,88,11980.48453
6193,2439,21,36714.44363
6193,7213,26,31267.11564
6194,6511,56,13321.47563
6194,1886,77,42889.49432
6194,2328,52,38426.08219
6194,2439,85,37105.93076
6194,2217,48,39752.57771
6194,7962,45,17859.63212
6194,7208,47,25588.50985
6194,7442,53,39490.07277
6194,5854,64,10424.35686
6195,6511,77,14296.08567
6195,1886,22,43317.20605
6195,2439,24,37519.90417
6195,6323,47,17997.52992
6195,6877,50,22764.80951
6195,5776,36,21341.38818
6195,6770,50,25451.43828
6195,4569,58,28253.62179
6195,4154,26,52458.12224
6195,3775,45,21965.09762
6195,6983,81,19280.82642
6195,7864,52,24166.7266
6196,6543,111,17233.64628
6196,6432,138,16097.48128
6196,5637,245,10279.65038
6197,6074,41,13018.29447
6197,6433,54,16097.31823
6197,6656,36,19383.44061
6197,6877,42,20844.96693
6197,6770,24,23496.6604
6197,5857,63,10424.05087
6197,6537,71,10423.01444
6198,6433,108,15107.14534
6198,6545,87,17233.29633
6198,6656,99,18407.6122
6198,5992,93,14118.2828
6198,6543,70,15271.17998
6198,6544,82,16251.19809
6198,6322,86,14011.99568
6198,6432,114,14118.28291
6199,7069,360,12786.05752
6199,2439,133,39385.88958
6200,2439,49,39901.2209
6200,5921,38,50991.00119
6200,5412,103,19283.32171
6200,5749,193,11686.18749
6200,5918,31,48002.97522
6200,5635,99,15786.69021
6201,6431,119,10180.73622
6201,6433,155,12144.75991
6201,6545,90,14293.23563
6201,6656,150,15497.43818
6201,6657,98,16463.93366
6201,2439,25,40434.63347
6201,6543,165,12348.2039
6201,6774,42,23495.6946
6201,6768,83,17689.34455
6201,6767,93,16734.09832
6201,6541,131,10422.59267
6201,6432,187,11161.31343
6201,6326,67,15007.40519
6201,6547,69,16250.7007
6201,7762,39,25194.61045
6202,2326,391,43533.82209
6202,2438,138,41553.29716
6202,5664,630,12977.6779
6202,5775,2002,13578.04593
6202,6433,244,11161.19969
6202,6545,196,13318.68711
6202,6656,246,14535.0695
6202,2328,110,42372.92081
6202,2439,610,40985.42057
6202,6543,339,11382.23503
6202,6544,190,12348.07792
6202,5774,827,12627.39108
6202,2327,301,42945.68243
6202,6432,313,10180.6326
6202,5749,200,13579.82307
6202,5748,252,14537.11801
6203,2326,173,44136.29541
6203,5664,213,12062.237
6203,5775,888,12627.26194
6203,6656,173,13577.90712
6203,2439,191,41552.89057
6203,6769,196,16733.75481
6203,5774,254,11684.54254
6203,5921,108,48001.44232
6203,2327,114,43533.39718
6203,5749,250,14536.97399
6203,5748,266,15499.46629
6204,2443,635,39899.65529
6204,6545,945,11382.00222
6204,6656,1893,12627.13269
6204,1886,9725,47936.56541
6204,1996,5122,47129.08884
6204,1997,9115,46543.51885
6204,2109,5263,44584.89213
6204,2332,1051,41275.26179
6204,7510,4306,18409.46809
6204,7511,3265,17663.29825
6204,7617,15494,21366.87192
6204,9049,733,29968.59158
6204,6544,1449,10422.27367
6204,2220,2452,43199.2251
6204,7619,11138,19817.64474
6204,5921,581,47005.09803
6204,5412,664,23050.61057
6204,7616,9415,22168.37206
6204,7618,16650,20582.61424
6204,1998,3081,45972.18852
6204,7620,1824,19074.2827
6204,1999,926,45415.63467
6204,7506,817,21598.98128
6204,2108,4072,45151.67911
6204,2554,4559,38526.70889
6204,7509,2062,19178.60923
6204,9493,2832,31901.28739
6204,9492,1811,32258.76551
6204,9603,2702,32840.44018
6204,7726,710,22767.3254
6205,6031,188,45954.69002
6205,6545,599,10422.16682
6205,6656,1140,11684.30316
6205,6657,665,12627.00293
6205,6880,538,16127.00778
6205,1886,1525,48525.41378
6205,1996,707,47727.90854
6205,1997,1362,47128.62769
6205,2109,806,45151.2362
6205,2332,168,41814.93637
6205,6769,857,14839.93269
6205,7510,572,19178.41851
6205,7617,2552,22168.15243
6205,2220,322,43760.73029
6205,7619,1808,20582.40982
6205,5921,1084,46008.84985
6205,5853,603,22168.5869
6205,7616,1770,22985.08481
6205,7618,2680,21366.65997
6205,8498,612,26975.24114
6205,1998,474,46543.06285
6205,2108,623,45732.80497
6205,2554,507,39053.33394
6205,4102,279,22984.40222
6205,9493,310,32258.44354
6205,9603,276,33187.48173
6206,6656,125,10751.50606
6206,6880,95,15204.61065
6206,1886,67,49127.4863
6206,1996,37,48339.92286
6206,1997,65,47727.44094
6206,2109,41,45732.35579
6206,6769,142,13903.82941
6206,7617,78,22984.85681
6206,4664,117,14118.28522
6206,6770,81,14839.77947
6206,7619,67,21366.44749
6206,5921,98,45012.70352
6206,5853,75,23158.13195
6206,7616,71,23815.63354
6206,7618,94,22167.93226
6206,8498,98,27614.19896
6207,1886,89,49742.30216
6207,4664,278,14293.60178
6207,5921,175,44016.66528
6207,5853,233,24148.38833
6207,6140,141,42928.48557
6207,8498,147,28273.9665
6208,5412,62,26883.08925
6209,6880,262,12507.61268
6209,6769,325,11160.45407
6209,6768,259,10277.37132
6209,6770,332,12061.49177
6209,6659,414,10751.17303
6209,5412,77,27848.24272
6209,6990,186,13015.14646
6210,6880,224,11641.04069
6210,6769,309,10277.26482
6210,6882,173,13392.2661
6210,6770,369,11160.33828
6210,6772,195,12976.6075
6211,6880,404,10797.24698
6211,6770,293,10277.15807
6211,6420,443,11161.42689
6212,6882,279,11640.7983
6212,6771,230,10277.05108
6212,6420,232,12144.88351
6213,5544,415,10798.02621
6214,5544,938,11641.76076
6214,5545,677,10797.91565
6214,5096,268,20556.52704
6214,5098,259,18835.94593
6215,6204,898,10980.94389
6215,5544,1776,12508.25735
6215,5545,1146,11641.64141
6215,5096,434,21434.58396
6215,5209,461,18326.22301
6215,5314,278,22434.41014
6216,6204,902,11979.14979
6216,7289,399,28744.50903
6216,5221,791,10277.37161
6216,5544,1173,13393.09646
6216,5545,808,12508.12897
6217,6204,871,12977.3453
6217,5921,123,34064.12262
6217,5544,275,14292.86967
6217,5353,261,17854.66137
6217,5463,226,17431.17043
6217,8298,185,20986.72882
6218,6204,185,13975.5304
6218,5544,160,15204.9239
6219,818,18,50130.44808
6219,6205,64,13975.38644
6219,5545,151,15204.76727
6219,5655,131,14839.93239
6219,6349,39,19986.19885
6220,6204,98,15971.86924
6220,4902,141,12142.99956
6220,4903,104,12346.34891
6221,2947,115,39619.82336
6221,2952,124,43052.23191
6221,2619,456,43191.52584
6221,2836,171,39745.53954
6221,2835,205,39126.96066
6221,2954,78,44507.69197
6221,2843,78,44463.1615
6221,2509,207,43957.25072
6221,3164,128,36163.78822
6222,6204,168,17968.16613
6222,6567,117,15267.35114
6222,5921,71,29095.91568
6223,6564,162,11379.73498
6224,6204,175,19964.42085
6224,6564,331,10420.08835
6225,5882,283,13317.30855
6225,6204,205,20962.53234
6226,6204,112,21960.63323
6226,6567,195,11379.36781
6226,5021,206,12059.71178
6226,7448,130,16246.77061
6226,6351,178,15003.45346
6226,4912,238,13390.42677
6227,6204,207,22958.72347
6230,5999,189,11159.22433
6230,6204,95,25952.93014
6230,6205,63,24954.61153
6230,6350,174,10029.7633
6230,5472,251,13864.48985
6230,5921,131,21169.46848
6230,7336,171,11638.81902
6230,7337,115,12182.32655
6230,7448,130,13574.39884
6230,4707,52,21977.79746
6230,6351,138,11023.19625
6230,7009,187,11378.9987
6230,7339,115,13426.77348
6230,4817,53,21357.28473
6230,4818,44,22158.19401
6230,4912,187,12141.70553
6230,3512,29,40521.66438
6230,7333,178,10419.80914
6230,3841,39,37932.66204
6231,6204,98,26950.97759
6231,6205,71,25952.65898
6231,4367,153,17991.87422
6231,5921,112,20181.94306
6231,6659,171,12625.1539
6231,4911,217,11976.50461
6231,4912,325,12017.95293
6232,6204,256,27949.01429
6232,4707,403,20476.2115
6232,4912,603,11976.37536
6233,6204,83,28947.0402
6233,6882,119,12505.89996
6235,6774,134,12059.58162
6235,6664,129,11681.97025
6235,4484,74,18319.91991
6236,7554,160,12141.18027
6237,6769,17,18645.55966
6237,6882,24,16124.12001
6237,4708,14,17767.39964
6237,6772,27,15780.68212
6237,3948,20,29634.95198
6237,6664,21,13574.9108
6237,7318,15,21429.67005
6237,6666,24,11681.71869
6237,7341,24,10748.30681
6237,4696,66,14007.35192
6237,3287,13,33528.90305
6238,6773,62,15780.5124
6238,5921,67,13313.57231
6238,6659,44,19378.98567
6238,2624,22,36596.40457
6238,4111,26,41516.85174
6238,6666,50,12624.20669
6238,6753,28,35290.01878
6238,7092,35,27151.4056
6239,5921,83,12343.20417
6239,6664,90,15493.6926
6240,6882,327,18936.511
6240,6774,271,16730.04913
6240,6773,268,17685.25029
6240,5921,549,11377.6211
6240,6450,484,10177.63021
6240,6664,348,16459.94984
6240,6753,555,37266.93117
6241,6882,143,19885.73323
6241,6774,156,17685.05922
6241,6773,144,18644.75753
6241,5921,235,10418.15056
6241,6450,267,11157.90428
6241,6561,196,10419.29941
6241,6451,270,10177.51938
6241,6753,444,38256.11089
6242,6204,85,37928.78414
6242,6769,158,23491.23472
6242,6882,222,20839.49729
6242,6770,148,22516.84476
6242,6773,265,19608.09105
6242,6450,442,12141.04605
6242,6560,217,12344.42783
6242,6432,141,30008.98537
6242,6561,611,11378.7503
6242,6664,271,18402.58305
6242,6451,540,11157.78263
6242,6753,1193,39245.72319
6242,6452,293,10177.40829
6242,6449,230,13126.55176
6243,6882,197,21797.20544
6243,6774,150,19607.87871
6243,6773,150,20574.71178
6243,6450,132,13126.40865
6243,6561,183,12344.2931
6243,6664,122,19377.9412
6243,6451,159,12140.91353
6243,6753,113,40235.73531
6243,7560,175,12343.68499
6243,6449,104,14113.67861
6244,6204,42,39924.60657
6244,6880,60,24689.91682
6244,6882,116,22758.35831
6244,6095,51,38939.08205
6244,6561,145,13314.60005
6244,6664,83,20355.47547
6244,6564,135,10418.95747
6244,6232,91,11975.59228
6245,6204,115,40922.50118
6245,5147,112,10176.39803
6246,6204,123,41920.38469
6246,6205,109,40922.06608
6246,6882,177,24689.3821
6246,6095,149,40934.23612
6246,6897,133,10794.23846
6247,7069,25,58442.35874
6247,7886,33,18562.52781
6247,7536,42,33176.24539
6248,7069,73,59431.01184
6248,7886,68,19169.4584
6248,6423,40,44958.78528
6248,8306,47,37142.2848
6248,7773,80,20475.98756
6248,7728,38,61499.32251
6249,7069,122,60419.95661
6249,6423,47,45955.67216
6249,6095,57,43926.99006
6249,7772,68,21977.31587
6249,7773,66,21216.3475
6251,5886,23,35058.56612
6251,8335,37,19882.13322
6251,5651,26,50153.55325
6251,8769,102,25887.4787
6251,6536,20,45012.70411
6251,5147,37,10747.11341
6251,8643,22,35536.92703
6251,8751,27,37726.02496
6251,8661,32,24114.80911
6251,8768,50,26364.06276
6251,5146,31,11156.30234
6251,10734,37,48992.14238
6251,8645,16,33989.48116
6251,8660,35,24544.68723
6251,8118,22,17225.3701
6251,8117,54,17426.60489
6251,8343,51,19063.14871
6251,8659,24,25007.02587
6251,8007,23,16456.87293
6251,8226,49,18641.3779
6251,8552,28,22798.70829
6251,9774,23,32069.77555
6251,9663,86,30996.44389
6251,9554,24,30083.45411
6251,9443,33,29005.24696
6251,9553,29,30000.77192
6251,8658,28,25500.06076
6251,9444,48,29090.7702
6291,4969,16,12147.99444
6291,7081,20,21156.82922
6291,7094,16,33679.86599
6291,5080,15,11029.39204
6292,6524,25,12147.05766
6292,6091,20,19075.31523
6292,4969,28,12351.43365
6292,6528,95,16099.7226
6292,6978,15,26640.97896
6292,5751,35,10280.15144
6294,6204,84,19993.40565
6294,5993,83,29107.47001
6295,5982,101,17235.54073
6295,4522,136,20586.11097
6295,5756,67,12064.40972
6295,4632,183,19821.10929
6295,7097,37,32702.72285
6295,4412,71,21370.39663
6295,6964,69,10800.07699
6295,8530,31,40244.27454
6295,4743,41,18412.69052
6295,4631,48,20489.10276
6295,5755,86,11163.15074
6295,4633,77,19181.8715
6296,6636,37,10424.15328
6296,6537,13,21061.23485
6296,5089,25,11384.50288
6297,1886,72,41424.55662
6297,2328,44,37053.58781
6297,2439,151,35849.8778
6297,4405,52,27763.85202
6297,2217,56,38271.56884
6297,2107,33,39236.38746
6297,7096,49,29783.58386
6297,6978,57,21805.13096
6297,4639,39,16975.0147
6298,6440,13,31961.91912
6298,7886,20,49911.98881
6298,8319,13,44700.04382
6298,1886,21,41700.24299
6298,2328,39,37308.1671
6298,2439,46,36085.33287
6298,4405,13,28560.41786
6298,6437,16,28969.00778
6298,2217,21,38543.96707
6298,3096,13,31338.8799
6298,3095,14,31734.24049
6298,8306,15,33231.47985
6298,8428,23,44207.07835
6298,8083,16,29632.91467
6298,4206,19,19076.15885
6299,5870,18,11686.18753
6299,6199,21,10034.03037
6299,7422,18,25038.7
6299,6436,16,26973.60878
6299,5298,18,14191.71287
6300,6205,53,15009.07125
6300,6202,27,12022.37059
6300,8306,30,31570.06468
6300,4450,27,26205.8515
6301,6204,36,13017.39506
6301,6511,26,10182.75627
6301,6099,21,18081.13269
6301,6314,38,12979.05216
6301,6544,29,23048.42844
6301,2137,14,41163.99484
6301,5764,24,13905.94432
6301,6312,24,10982.38465
6301,6654,25,23156.2832
6301,6994,23,33483.56643
6302,6204,133,12022.13148
6302,6647,85,15272.10363
6303,6093,38,10181.55615
6303,7204,19,22434.63788
6303,6073,51,10182.55868
6303,6536,20,13131.49006
6303,8534,15,36828.17035
6304,6646,30,12349.07735
6304,7089,30,16525.61026
6304,7098,21,24957.57123
6304,3687,25,33185.2924
6304,6536,40,12145.61897
6304,7427,37,25037.43661
6304,7635,30,16252.26608
6304,5080,26,17777.63768
6304,5415,31,12023.14018
6304,6978,38,15206.47006
6304,8079,45,21895.49511
6304,4484,19,52714.17317
6304,10639,16,59440.72778
6305,6511,108,14120.66696
6305,1886,75,44217.01541
6305,2328,52,39752.19328
6305,2439,63,38425.71011
6305,2217,45,41084.40737
6305,6425,164,10033.43173
6305,4154,69,52827.18376
6306,6659,183,23155.1091
6306,5637,438,10799.86541
6307,7069,163,10613.49085
6307,2439,52,39297.58247
6308,1886,45,45581.97354
6308,2439,47,39763.95627
6309,6511,130,18082.92208
6309,7069,321,12187.31019
6309,2439,61,40249.69057
6309,7178,156,13580.0925
6309,6432,121,13016.34804
6310,6545,75,15106.83788
6310,6656,88,16250.86696
6310,6657,80,17232.94476
6310,6211,122,11026.67633
6310,6543,92,13130.56245
6310,6544,86,14117.99593
6310,6212,186,12021.16328
6310,5921,42,51059.33424
6310,6322,205,11979.6393
6310,6432,72,12021.16333
6310,6546,96,16096.8268
6311,6431,119,10032.82422
6311,6545,121,14117.85189
6311,6656,134,15270.71321
6311,6543,197,12144.75995
6311,6882,70,21549.18671
6311,6432,231,11026.56428
6311,7102,58,22097.13493
6312,6433,438,11026.45192
6312,6656,367,14293.08951
6312,6543,628,11161.19973
6312,6432,765,10032.72211
6314,6656,324,12347.8251
6314,1886,243,48751.11753
6314,1997,223,47360.97243
6314,2109,152,45415.63483
6314,7510,477,17775.89245
6314,7617,1335,20775.53215
6314,7619,917,19178.6093
6314,6659,301,15270.24301
6314,7616,931,21598.98136
6314,7618,1299,19968.06888
6314,2554,157,39383.95799
6314,5592,122,48414.20311
6314,9493,220,30965.84071
6314,9492,123,31333.98351
6314,9603,163,31901.28751
6315,6656,258,11381.88544
6315,6657,183,12347.69821
6315,6880,134,15783.50844
6315,7069,137,17436.19321
6315,1886,90,49330.23576
6315,1997,68,47936.09653
6315,6769,209,14534.62147
6315,7617,159,21598.76737
6315,4664,201,15008.01918
6315,6770,178,15496.80124
6315,7619,213,19967.87056
6315,5921,190,46084.56693
6315,6659,178,14292.64889
6315,5853,172,22325.41568
6315,8860,67,27410.64346
6315,7616,108,22436.43573
6315,7618,161,20775.32606
6315,8498,111,26206.77122
6315,6138,259,42964.19733
6315,2554,61,39899.26159
6316,6656,93,10422.05977
6316,6880,48,14839.77953
6316,6769,76,13577.4881
6316,7617,35,22436.21317
6316,4664,48,15107.22493
6316,6770,58,14534.4714
6316,5921,44,45090.09257
6316,7616,44,23286.56639
6316,8498,22,26864.02086
6317,5478,86,41692.90326
6317,6138,35,40969.85067
6317,5748,95,19615.22024
6318,5682,58,24693.07392
6318,6880,85,12976.87712
6318,7069,53,20215.6237
6318,6769,106,11683.94171
6318,6877,116,10277.4776
6318,6770,84,12626.61186
6318,5921,32,43101.70601
6318,6659,147,11381.5333
6319,6880,133,12061.49182
6319,6882,82,13903.39725
6319,6770,195,11683.82064
6319,6771,94,12626.48087
6319,5921,43,42107.81894
6319,6990,95,12507.61273
6319,8306,79,19279.15732
6320,6880,56,11160.33833
6320,6882,60,12976.60755
6320,6771,49,11683.69929
6320,8632,34,21058.15768
6320,7447,25,28738.2698
6320,5976,42,14293.96115
6320,7651,59,16249.61333
6321,6880,387,10277.15812
6322,5412,215,30998.44959
6323,7289,190,25589.8027
6323,6882,439,10276.94387
6323,6774,343,11683.33351
6323,3471,159,27153.70887
6323,5976,243,17233.64615
6323,7739,183,19072.55675
6324,6204,1225,10032.51711
6324,5544,490,12185.47186
6324,7652,269,14395.95442
6324,5976,234,18217.50679
6324,7750,353,13577.5605
6324,8090,212,17057.08346
6325,5682,235,17993.89627
6325,6204,928,11026.22634
6325,6205,453,10032.41426
6325,7289,305,27468.04697
6325,5221,442,10751.28496
6325,7307,419,12020.54981
6325,5544,852,13015.81729
6325,4236,293,18992.16192
6325,5545,625,12185.34694
6326,6204,872,12020.67212
6326,6671,504,15268.32859
6326,7289,411,28413.19946
6326,5221,877,11160.51241
6326,5767,1075,10277.58338
6326,5544,1560,13868.30549
6326,5545,1049,13015.68369
6326,7750,572,14292.50392
6327,5768,423,10277.47739
6327,6204,1209,13015.68321
6327,5767,531,11160.68463
6327,5544,729,14739.09271
6327,5545,506,13868.16297
6328,6204,526,14011.13693
6328,6205,325,13015.5493
6328,5544,388,15625.11784
6329,6204,296,15006.94309
6329,6205,264,14010.99261
6329,4238,216,18991.56732
6329,5921,149,32184.46207
6330,6204,270,16003.03393
6330,6205,241,15006.78833
6330,4238,1472,19069.99931
6330,7337,140,19198.23339
6331,5682,49,12506.03328
6331,6204,60,16999.35752
6331,6205,47,16002.86869
6331,7289,21,33185.44625
6331,4902,60,13014.19458
6331,5921,22,30204.56929
6331,8086,35,16732.45645
6331,4682,49,15005.38188
6331,5229,71,10179.26369
6332,6204,126,17995.87345
6332,6205,116,16999.18179
6332,5921,59,29215.47681
6333,6204,191,18992.54975
6334,6204,128,19989.36084
6335,6204,153,20986.28597
6335,6205,114,19989.15346
6335,5921,86,26252.37295
6335,4904,278,13013.78138
6335,4915,120,16369.28134
6335,7757,135,15236.07424
6336,6204,45,21983.30817
6336,5021,85,12974.89506
6336,5921,50,25266.33069
6336,6351,72,14970.22321
6336,4581,66,16730.6825
6337,6204,222,22980.41339
6337,6656,383,11380.58202
6337,6897,375,11158.32827
6338,6204,131,23977.58992
6339,6204,53,24974.82792
6339,6350,210,10978.0457
6339,6461,114,12017.49584
6339,5921,69,22314.70097
6339,6351,178,11975.98448
6339,4913,102,13574.83933
6339,6460,156,11023.31621
6339,6899,82,11158.08661
6339,4818,46,23552.70894
6339,4912,69,13315.6134
6339,3612,32,33900.53413
6340,6204,103,25972.11905
6340,6205,61,24974.56729
6340,6769,137,11682.59423
6340,2741,54,45181.04982
6340,5921,67,21333.48457
6340,6659,133,11380.22069
6340,6217,143,13013.91755
6340,4707,64,22625.32664
6340,2851,96,44458.9953
6340,6351,207,10977.92628
6340,2740,113,44504.01802
6340,2850,1071,43770.7881
6341,3027,97,33043.53672
6341,6204,148,26969.45621
6341,5921,151,20353.91651
6341,6659,297,12345.89008
6341,4707,119,21886.86046
6341,7651,232,15590.75002
6342,6204,85,27966.83329
6342,4367,104,18644.25726
6342,6242,160,10029.5446
6342,4911,142,13012.80612
6342,4913,124,13012.66552
6342,4912,152,12974.40667
6342,8298,53,29944.75205
6343,6204,110,28964.24504
6343,6205,59,27966.54041
6343,6771,179,12624.88487
6343,4367,103,18402.18851
6343,5921,102,18400.77106
6343,5913,169,10748.42345
6344,6773,261,11682.09566
6344,6664,332,10420.0884
6345,5780,209,15781.02014
6345,6882,129,13901.48897
6345,6664,220,11379.61292
6346,7769,78,14735.67575
6346,5921,54,15491.65862
6346,5878,27,28231.58095
6346,7884,66,14113.8355
6347,7069,26,48421.84618
6347,7769,107,15234.12145
6347,6877,49,20576.03962
6347,5921,66,14529.64259
6347,7554,75,11378.87591
6347,2522,65,42918.64151
6347,7759,39,22160.83799
6347,7444,67,10419.35735
6347,2510,27,37258.10601
6347,6447,381,10030.08955
6347,7879,64,16092.59672
6347,9724,20,45193.2836
6348,6204,60,33951.68269
6348,6769,122,19378.98576
6348,6882,225,16730.4099
6348,6774,190,14531.7093
6348,6665,183,13315.46817
6348,6773,356,15493.85969
6348,5921,246,13572.83175
6348,6772,114,16460.30479
6348,6554,146,14114.44373
6348,6664,282,14289.78519
6348,6990,138,18936.91842
6348,6447,140,11023.55523
6348,6666,165,12344.96382
6348,6444,125,14008.1854
6349,6769,247,20356.57397
6349,6882,326,17685.44102
6349,6774,428,15493.69267
6349,6773,584,16460.12755
6349,6772,266,17430.14455
6349,6664,467,15267.02243
6349,6753,173,36154.42708
6349,6883,182,16730.22976
6350,6204,182,35946.77802
6350,6880,320,20575.37801
6350,6555,289,15102.86926
6350,6769,318,21336.03784
6350,6882,550,18644.95883
6350,6774,603,16459.94992
6350,6773,719,17429.95666
6350,5921,934,11679.92557
6350,6450,1152,10029.76334
6350,6664,560,16246.76854
6350,6990,268,20839.94667
6350,6447,314,13012.5228
6350,6753,589,37146.4343
6351,6204,285,36944.34225
6351,6880,279,21544.87413
6351,6769,265,22317.1289
6351,6882,529,19608.30299
6351,6774,471,17429.76834
6351,6773,583,18402.78218
6351,5921,1859,10747.47333
6351,6450,978,11023.1963
6351,7448,867,10418.90144
6351,6561,1025,10177.51942
6351,6664,582,17228.59359
6351,6451,855,10029.65411
6351,6753,867,38138.74066
6352,6774,149,18402.58313
6352,6773,173,19378.15113
6352,6450,135,12017.36497
6352,6557,71,15102.5418
6352,6561,266,11157.78268
6352,6664,129,18212.15952
6352,6451,157,11023.07612
6352,6753,324,39131.32254
6353,6882,280,21544.40911
6353,6774,172,19377.94129
6353,6773,190,20355.69624
6353,6557,58,16092.24384
6353,6561,165,12140.91359
6353,6664,117,19197.197
6353,6451,94,12017.2338
6353,6753,63,40124.15865
6353,6449,104,14007.4261
6354,6204,31,39937.08114
6354,6881,32,23490.7278
6354,4334,25,43780.74753
6354,6774,28,20355.47556
6354,6773,65,21335.11682
6354,7305,13,39949.34376
6354,7003,42,12504.41044
6354,5132,20,16245.70951
6354,6007,24,17228.0324
6354,6447,20,16995.2106
6354,6753,29,41117.22975
6354,6449,35,15002.96391
6356,6204,19,41932.26529
6356,6205,22,40934.2363
6356,6315,20,40922.06625
6356,7113,59,14734.54922
6356,6095,22,40970.72492
6356,6674,45,12343.88713
6356,7219,34,18750.17954
6356,6564,37,12140.51426
6356,6344,40,11975.32944
6356,7118,50,10608.05862
6356,5897,53,19377.30857
6356,6897,98,10274.29451
6356,7881,51,20476.43766
6357,6214,19,32950.64798
6357,7886,35,17767.59721
6357,8319,14,25404.06398
6357,6330,20,26946.38795
6357,6676,27,11378.12589
6357,7995,17,19169.67007
6357,7230,15,10607.88269
6357,7448,20,13425.59591
6357,7536,28,32829.15671
6357,6565,18,12140.38055
6357,4547,17,52399.7291
6357,4599,31,16089.93836
6357,8095,16,27148.19582
6357,8316,26,27602.82188
6357,8429,30,26119.26679
6357,8532,42,31951.70791
6357,5260,20,10417.86024
6357,6124,15,13125.83293
6357,4057,21,23208.48296
6358,7069,20,59305.14312
6358,7886,32,18400.77518
6358,6561,29,17082.14324
6358,5905,26,13573.2827
6358,7207,25,31952.38897
6358,8316,20,28367.82606
6358,6753,36,45091.53826
6358,7215,45,24302.45032
6358,7728,43,61280.21768
6359,7985,17,28244.6755
6359,4608,35,18317.05776
6359,8769,29,24115.34571
6359,8643,24,33354.28377
6359,8751,18,35537.70207
6359,3289,17,29666.37023
6359,5262,22,10417.62617
6359,8752,15,34758.23993
6359,8658,24,23656.88861
6361,4596,29,16727.01415
6361,6207,24,43926.0497
6361,7069,13,62278.79665
6361,5033,23,14391.43861
6361,6524,28,56928.38423
6361,6634,44,56972.11823
6361,4684,63,30824.21661
6361,6537,30,43960.05286
6361,6536,47,44957.34482
6361,4481,22,19681.2269
6361,5147,50,11679.46963
6361,7206,17,35831.33924
6361,4371,33,20547.56177
6361,4711,24,14967.3299
6361,5146,34,12057.06765
6361,9663,27,30000.77207
6401,1031,14,52842.56822
6401,5971,54,10754.18914
6401,6634,32,13133.04364
6401,2883,39,32015.62415
6402,6204,40,22056.10128
6402,4334,35,29023.32575
6402,5980,43,18410.5556
6402,6199,39,17090.83926
6402,5921,27,69055.75093
6402,2107,25,39262.73137
6402,2883,24,31968.72155
6402,6532,43,19993.79952
6405,6204,45,19074.75186
6405,2439,19,36443.28442
6405,4685,37,43008.59287
6405,4684,26,42083.53348
6405,5175,32,22793.60239
6405,6896,61,51067.34741
