source,target,weight,distance
2987,2846,16,78882.20074
2987,8319,13,70649.11178
2987,8429,11,71330.03218
2990,7076,13,40250.08919
2990,7509,11,41913.88435
2991,4331,13,23287.71171
2991,3886,18,16974.10819
2991,5093,11,22438.30815
2991,4540,12,16618.45457
2992,5093,167,21921.27654
2992,4983,47,21063.10179
2992,4982,39,20560.20147
2992,4872,70,19693.3336
2993,1886,19,12189.02212
2993,4319,36,13396.30174
2993,6511,15,32015.62426
2993,4098,36,11163.63884
2993,5093,104,21438.31677
2993,4983,48,20560.00181
2993,4430,42,14742.62464
2993,4209,35,12511.18639
2993,4761,29,17861.56225
2993,4982,34,20094.15974
2993,4540,42,15628.9429
2993,4651,43,16974.3586
2993,4762,33,18329.78149
2993,4872,59,19206.27753
2994,5093,197,20991.77928
2994,4983,39,20093.96435
2998,3886,36,11296.09241
2999,4112,23,16375.11474
2999,3886,72,10613.54208
3001,3013,26,11980.7221
3001,3122,13,11027.67181
3001,3123,12,12022.24988
3002,4108,17,11643.40154
3009,4326,21,12349.38619
3014,1807,32,11382.46641
3014,1808,26,11684.84015
3018,3886,11,14398.31577
3022,3033,14,10980.03339
3023,489,22,23304.43203
3023,4235,97,11160.45397
3023,4236,151,11381.41545
3023,4126,29,10421.68275
3024,4237,71,11381.29723
3024,4235,65,11025.65805
3024,4236,414,11160.33818
3024,5573,23,29776.83088
3024,4126,141,10179.79464
3029,2936,165,16996.67568
3030,2936,128,16000.34111
3031,6330,99,29961.24034
3033,2936,136,13013.08277
3033,2835,168,22046.74087
3036,2936,31,10030.19642
3036,3384,31,18211.76174
3036,3796,19,12183.95195
3037,592,14,33242.22396
3038,2939,35,11023.43433
3039,2809,54,10178.83165
3039,2743,27,34059.62145
3040,2809,197,11159.22294
3040,2692,43,18214.49153
3041,2809,144,12142.48254
3043,2922,32,11024.14656
3046,2809,73,17084.36329
3047,3033,30,13972.73498
3048,2809,30,19068.07003
3048,3029,37,18963.2997
3048,2810,20,18075.69128
3049,2929,44,10029.87093
3050,2735,38,15264.33608
3050,2623,22,13572.52753
3050,2734,530,14287.27361
3050,2929,35,11023.31468
3050,2377,20,14289.39719
3050,2624,240,14529.15513
3050,2733,51,13313.27397
3051,6204,422,46922.78297
3051,2734,209,13313.12522
3052,6204,139,47712.0852
3056,5765,25,47929.54588
3056,9159,12,79760.90701
3057,2936,48,11022.46959
3058,2936,26,12016.57183
3061,5251,36,22313.22505
3061,5361,28,23210.0447
3061,5573,31,29145.46874
3062,7069,209,72926.4252
3062,5573,117,29770.70469
3066,4703,16,19806.53052
3066,4704,24,19167.74618
3073,2509,44,14832.8451
3073,6444,16,49715.25645
3073,6226,31,46911.59264
3074,2509,164,15775.9616
3074,2619,39,15489.39156
3095,482,76,36069.74337
3095,1886,206,11029.91363
3095,4295,319,14846.04031
3095,3062,86,76869.45781
3095,7886,89,74505.90617
3096,1886,20,10984.56431
3096,2737,23,80951.81237
3096,2847,39,80908.72197
3096,2815,11,49011.05905
3096,2955,24,78883.02236
3096,4295,27,15535.31829
3096,8531,19,66420.19839
3096,2628,21,82003.05486
3096,2738,32,81948.36
3096,2846,39,79911.65508
3096,2956,13,79880.47752
3096,7993,14,71885.6324
3096,7995,20,73475.51323
3096,8318,14,69976.51449
3096,8319,39,70719.96207
3096,8429,25,71386.25314
3096,2845,14,78914.59434
3096,2848,31,81905.79434
3096,3062,22,75870.94157
3096,7886,34,73691.83228
3096,8315,12,67785.38508
3096,8428,23,70649.82417
3097,2737,17,79954.44986
3097,2847,14,79910.82209
3097,8531,11,65748.68109
3097,2628,14,81006.33528
3097,2846,15,78913.77271
3097,8319,11,69975.80916
3097,2848,11,80907.87759
3097,7886,17,72882.35536
3097,4342,13,36629.80225
3098,2847,12,78912.94916
3098,8531,14,65085.56307
3098,2628,11,80009.67183
3099,2737,11,77959.8476
3099,8531,15,64431.10325
3101,7076,46,38940.60309
3101,2845,11,73925.56458
3101,7510,18,40938.75448
3101,5093,17,21600.67618
3102,4319,37,13018.92796
3102,4098,44,10800.54809
3102,5093,238,21063.10186
3102,4983,28,20217.81649
3102,4430,38,14400.59131
3102,4209,22,12188.32136
3102,4761,31,17466.55531
3102,4982,26,19693.33367
3102,4540,32,15241.4617
3102,4429,26,13871.69139
3102,4651,33,16618.29385
3102,4762,20,18000.5642
3102,4872,35,18839.50279
3103,4319,271,12511.18643
3103,4098,226,10280.25068
3103,5093,1507,20560.00188
3103,4983,276,19693.14242
3103,4430,485,13871.55719
3103,4209,292,11644.42701
3103,4761,280,16974.35866
3103,4982,176,19206.2776
3103,4540,288,14742.6247
3103,4320,90,13018.80201
3103,4541,109,15241.31406
3103,4651,349,16100.19464
3103,4762,183,17466.38591
3103,4872,381,18329.78155
3104,4319,45,12064.87982
3104,5093,134,20093.96442
3104,3996,19,14400.02995
3104,4983,54,19206.09084
3104,4430,58,13396.17202
3104,4209,55,11163.53088
3104,4761,35,16527.89837
3104,4982,25,18759.77346
3104,4540,43,14296.22565
3104,4320,23,12511.06524
3104,4541,23,14742.48171
3104,4651,61,15628.79137
3104,4762,26,16974.19382
3104,4872,66,17861.38885
3106,5323,22,26207.28771
3106,3006,16,10034.32533
3106,9512,11,63457.59085
3108,6769,20,45201.20847
3108,6664,20,48084.59416
3108,7074,22,36440.10826
3113,4335,40,16252.34514
3113,4225,31,15595.09454
3113,4445,37,16942.96229
3115,7878,20,54108.25331
3116,7878,14,53506.09082
3119,4098,11,14190.33026
3121,4326,46,12063.45612
3123,4436,28,13869.78169
3123,5639,37,26882.83469
3123,4983,34,19691.20344
3123,5202,41,21919.12095
3123,5749,133,27740.52711
3123,4655,20,16098.29239
3123,5311,41,23286.33898
3123,5530,46,25512.93981
3123,5421,28,24147.91837
3123,4874,45,18327.79634
3123,5420,20,24658.62356
3123,4764,36,17464.4942
3124,4436,23,14398.60631
3124,5749,66,28256.61592
3124,4548,29,14294.25013
3124,4874,28,18837.2769
3125,6204,452,27970.74095
3126,6204,538,28023.99516
3132,3033,16,11025.3121
3133,3033,52,10031.58142
3134,4236,74,10179.79468
3140,7011,83,40736.9465
3140,4459,154,12019.48737
3141,4459,26,12143.12651
3142,4459,103,12346.47814
3143,6441,39,30010.6044
3143,7011,89,39279.83982
3143,6330,79,29100.62243
3143,4459,141,12625.68873
3149,2809,41,10420.64286
3150,2809,129,11380.21913
3150,2808,67,12346.0195
3151,2809,25,12345.88838
3151,3029,21,12018.78687
3153,4057,19,25244.80075
3159,3033,27,15999.82548
3160,2809,55,21171.99915
3160,2813,40,17228.7773
3160,2922,54,18075.30253
3160,2921,47,19067.6604
3160,3033,37,16995.94536
3161,6204,582,46313.71738
3161,6314,92,46922.78316
3162,6204,97,47113.23105
3163,5322,34,45532.71236
3163,5457,18,26347.91663
3163,6221,83,35538.86458
3165,3033,22,21978.86993
3166,2936,33,10176.96005
3167,2936,14,11157.16875
3168,2936,27,12140.24481
3171,482,14,54457.54897
3171,592,11,54025.95898
3171,1886,14,75667.50395
3171,7069,22,71561.51726
3171,9159,14,82726.51927
3171,9049,12,82067.5259
3178,4279,119,10027.13151
3182,4279,41,10416.43955
3182,6985,108,58480.70285
3182,6875,49,57890.18955
3205,5637,13,25023.57335
3212,4319,13,12188.32141
3212,8319,12,65653.34114
3212,3062,11,69901.47827
3212,5637,18,22527.54496
3212,7886,12,68292.16621
3212,5093,249,20217.81656
3212,4983,67,19387.10658
3212,4430,11,13581.08673
3212,4761,46,16618.29391
3212,4982,55,18839.50286
3212,4540,25,14400.59136
3212,4429,15,13018.928
3212,4651,22,15787.61601
3212,4762,17,17178.69992
3212,4872,89,18000.56426
3212,4650,12,15241.46175
3213,1886,13,13872.48893
3213,4319,40,11644.42705
3213,4295,12,20562.74643
3213,4208,27,10280.25071
3213,5093,209,19693.14249
3213,4983,63,18839.31991
3213,3046,11,52945.69022
3213,4430,42,13018.80205
3213,4209,24,10800.44377
3213,4761,47,16100.1947
3213,4982,41,18329.78162
3213,4540,27,13871.55724
3213,4541,12,14400.45187
3213,4429,14,12511.18647
3213,4651,42,15241.31411
3213,4762,20,16618.13273
3213,4872,75,17466.38597
3214,4319,47,11163.53092
3214,5093,150,19206.09091
3214,4983,50,18329.60339
3214,4430,48,12511.06528
3214,4209,66,10280.15126
3214,4761,34,15628.79142
3214,4982,29,17861.38892
3214,4540,45,13396.17207
3214,4320,18,11644.31425
3214,4541,26,13871.4227
3214,4651,63,14742.48176
3214,4762,31,16100.03834
3214,4872,69,16974.19388
3216,3006,11,10182.2595
3218,3887,25,10799.75846
3223,3095,15,18001.08143
3233,4436,16,13017.1357
3233,4546,17,13869.78174
3233,5639,25,26035.17585
3233,4983,26,18837.46499
3233,5202,28,21061.03066
3233,5749,90,26882.83479
3233,4545,15,14398.75045
3233,4655,23,15239.51334
3233,5311,30,22436.10456
3233,5530,32,24658.62365
3233,4874,28,17464.49427
3233,4764,31,16616.3329
3234,482,136,25038.07916
3234,592,55,24043.05684
3234,2737,99,53131.22326
3234,7069,220,38017.88047
3234,7178,112,39332.53163
3234,9268,113,57188.5611
3234,8531,213,50831.71439
3234,8721,93,51579.11694
3234,3062,69,47949.01373
3235,3886,79,10798.90034
3236,3886,147,11642.70433
3239,3559,27,10422.80297
3240,3033,29,13129.20835
3241,3033,46,12143.50602
3241,3581,25,10421.51925
3244,489,21,25450.40583
3246,7337,40,42462.82513
3249,6204,319,30832.74402
3250,2936,49,16247.46531
3250,5556,21,21338.64673
3250,7011,22,39884.43399
3252,5887,75,24470.29367
3252,5997,96,25448.29113
3256,2936,40,10419.86283
3259,2809,20,10750.04441
3259,3164,14,15002.96194
3265,2922,12,13315.89601
3267,2814,17,13574.90895
3267,2810,22,17430.51663
3267,3718,19,11680.31318
3268,2809,13,19378.98306
3270,3033,12,17083.62927
3272,2809,23,23299.6369
3272,2810,22,22316.88546
3272,2713,19,10274.74458
3274,2809,86,25268.25159
3274,3033,55,21053.13962
3275,2809,35,26254.08321
3275,3033,34,22046.74107
3276,2936,140,10418.7268
3276,3033,45,23040.70253
3279,7069,11,69334.80643
3279,5263,17,18398.92713
3279,5373,14,19374.19725
3283,4597,16,13387.33615
3287,5353,17,30545.81857
3288,6351,36,32685.8754
3291,2509,12,13861.55483
3292,4381,27,14832.76236
3292,4271,12,14180.82788
3292,6447,26,45357.51647
3294,3723,20,11678.20919
3317,5637,45,23225.44289
3317,4640,14,12351.66805
3317,7414,20,45733.25485
3322,1886,18,14297.32318
3322,2737,15,75101.05184
3322,2847,31,75028.05137
3322,2955,20,72975.65196
3322,4295,29,19208.83851
3322,8531,22,60972.78777
3322,2628,13,76180.71744
3322,2846,14,74032.53315
3322,7076,18,36713.37508
3322,8319,17,64958.98113
3322,2736,11,74106.5151
3322,2845,15,73037.06477
3322,3062,13,69937.10426
3322,5637,22,21554.99533
3322,7886,15,67683.87503
3322,7510,13,38774.78064
3322,5093,159,19387.10665
3322,6196,45,29484.52954
3322,4983,30,18572.9279
3322,4761,31,15787.61606
3322,4982,31,18000.56433
3322,4429,12,12188.32145
3322,4651,20,14977.44765
3322,4872,33,17178.69998
3323,8531,11,60339.86325
3323,5637,11,21345.72867
3323,5093,27,18839.31998
3323,4872,12,16618.13279
3324,1886,12,15242.33911
3324,4319,16,10280.1513
3324,5093,30,18329.60346
3324,4983,16,17466.2162
3324,4761,11,14742.48181
3324,4651,11,13871.42275
3324,4872,22,16100.0384
3325,5093,22,17861.21509
3325,4430,12,11163.42268
3325,4651,19,13396.04203
3327,3117,11,10182.15965
3328,2003,17,12980.5804
3343,3095,28,28028.431
3343,7069,28,36710.84785
3343,9268,17,55955.42389
3343,8531,15,50240.42681
3343,4571,17,21057.93122
3344,482,52,26033.35511
3344,7069,92,37102.29208
3344,7178,28,38422.31891
3344,9268,31,56230.59056
3344,8531,42,49891.86252
3344,8721,41,50613.47761
3344,9159,39,54993.54313
3344,9049,41,54033.56204
3345,4326,52,12707.03171
3346,2876,15,30218.63714
3347,4479,15,33463.28923
3347,4589,20,33774.44457
3350,2809,32,10277.26352
3350,3033,23,13317.58541
3351,3033,46,12346.92901
3352,3033,46,11381.05847
3353,3033,66,10421.30164
3360,2490,20,12781.99294
3369,2809,19,11159.28248
3371,2809,14,12975.377
3371,2812,26,10275.9659
3375,2919,15,16460.83187
3375,2922,34,13575.2007
3376,2835,31,10274.40628
3376,3033,60,13315.75318
3376,2947,30,11680.44209
3377,2809,47,18645.55714
3377,2922,31,15494.02423
3377,2810,35,17685.81854
3377,2921,58,16460.47939
3377,3033,69,14289.93718
3377,2923,28,14531.86379
3377,5969,13,53570.60977
3378,3357,11,20959.65949
3384,2809,93,25445.02353
3384,3033,78,21171.08535
3386,2936,55,10748.06778
3389,8531,12,54598.7929
3394,5790,15,32489.97334
3397,4597,19,14833.52047
3401,482,12,64347.97832
3401,5458,13,37998.6496
3426,3547,15,11029.28459
3426,5637,38,22792.20293
3427,5637,39,22328.02835
3427,4640,15,11385.48599
3427,5638,15,22791.98468
3428,5637,11,21899.58266
3431,5637,18,20849.72383
3432,3552,11,10034.71675
3432,5637,21,20584.93218
3435,1886,16,16619.25175
3435,3095,70,10425.26015
3435,5093,62,16974.02875
3435,4983,15,16099.88171
3435,4982,15,15628.63957
3435,4872,22,14742.33852
3436,3095,18,11385.26776
3436,3886,24,10753.66477
3436,3887,15,11686.53179
3437,3095,19,12351.37209
3439,2003,14,14296.36363
3445,4452,113,19203.22901
3445,4012,37,17690.4231
3446,4452,13,18326.7801
3447,2265,14,30030.61589
3453,8531,13,49309.50462
3453,3663,18,10181.55523
3455,1265,11,22321.82554
3463,3033,81,10750.72401
3464,489,24,27410.92606
3471,4218,48,23999.96941
3472,2376,82,10750.04528
3474,3712,176,18074.91233
3480,2143,24,20770.00538
3480,2033,34,21361.18784
3481,2143,12,21593.0147
3484,2812,28,13390.56755
3484,3030,12,14532.33116
3484,2922,18,12974.96172
3487,3033,11,14531.86385
3488,3032,16,16460.30262
3494,7069,13,64024.5301
3494,8205,27,46916.79824
3494,2955,16,12056.92984
3494,7993,76,42363.39593
3494,7994,22,42115.59689
3494,8103,20,43328.04078
3494,8315,20,47831.35987
3495,8205,39,47328.70042
3495,8315,36,48235.44303
3497,2936,13,12058.00407
3498,4707,16,11021.73659
3498,6351,11,26869.1318
3498,4597,27,10028.38037
3503,2741,19,10606.26947
3507,6351,14,30462.85976
3508,2747,16,11375.42594
3511,2507,34,16606.4992
3511,2616,45,16962.48889
3511,2395,104,18826.43536
3511,2396,39,17987.9774
3511,2506,36,17454.25703
3511,12796,26,106797.5798
3511,13121,43,112230.8411
3512,2508,27,16606.31059
3512,2509,63,15776.14241
3538,5637,39,20992.99662
3539,4317,36,10614.52192
3539,5763,16,31192.64561
3539,5764,657,31965.91089
3539,5874,492,32598.96074
3540,3552,47,11982.01518
3540,3553,17,12980.45328
3540,3442,24,12023.5474
3540,5764,21,31192.33963
3540,5874,18,31840.76689
3542,5637,58,19617.72439
3542,3887,34,15273.61164
3542,5742,38,19970.79778
3543,3886,13,13321.2151
3543,3443,13,10034.6193
3545,1886,15,17467.5621
3545,2439,18,11644.87509
3545,4112,25,17692.18905
3545,2217,12,14401.28308
3545,5093,22,16099.88177
3545,4983,11,15241.01788
3545,4113,12,18652.08144
3545,4882,45,20775.94089
3545,4872,11,13871.28797
3546,3886,34,10424.15233
3546,3887,45,11384.05639
3546,5093,30,15628.48728
3546,4882,31,19968.46222
3547,3887,93,10424.05007
3547,4326,35,11384.05693
3548,3095,28,13581.67295
3550,3095,127,15501.42922
3550,2766,34,15629.46779
3550,4295,24,25924.69685
3550,3096,34,14538.81734
3551,4882,46,16252.75061
3552,4016,45,24290.2468
3552,3540,43,11982.01518
3557,6204,17,24958.96916
3557,2265,20,30409.82623
3557,2444,19,16375.92065
3563,482,11,27971.30363
3563,9268,30,54034.09845
3563,2955,13,52243.49554
3563,8531,44,48381.26682
3563,2738,12,55470.07502
3563,3663,161,10033.63133
3574,489,20,28393.06632
3574,3033,13,10276.83508
3575,489,38,28585.29767
3578,4781,38,13015.14623
3578,5116,64,14116.54166
3578,6537,57,29103.35288
3580,4112,430,18648.88551
3580,4113,132,17688.97928
3580,4882,110,21595.49194
3581,4112,26,19612.43737
3581,3443,27,27970.00713
3582,4473,88,13575.34718
3582,3703,37,11024.14685
3582,4472,75,12781.72104
3589,2809,26,12183.56545
3595,2812,20,14736.30639
3595,2922,11,14290.16776
3595,2923,11,13390.42407
3598,3249,13,19198.22939
3598,3139,11,19378.98331
3608,6351,12,25906.84816
3610,8531,15,53427.566
3612,6336,24,35995.59711
3612,6444,17,38132.20127
3612,6351,28,27254.88416
3612,6226,41,35311.23422
3612,4597,30,10273.3787
3612,6227,19,34584.37045
3612,2747,21,16961.3281
3615,4597,11,12015.36638
3616,4597,16,12700.12712
3617,5786,18,36815.2467
3617,6447,11,39616.34391
3618,4707,15,14833.43644
3619,4597,15,14966.98864
3622,2505,11,19679.56195
3622,3685,14,46914.65782
3622,3686,12,45916.68266
3622,2395,43,20203.77642
3622,2396,11,19373.53416
3622,2506,15,18826.2221
3646,5637,14,21064.32023
3647,5637,16,20561.19266
3647,3967,27,10426.04671
3649,5526,13,18357.8436
3650,3552,28,12023.54744
3650,5637,24,19284.72999
3650,3442,18,12147.29216
3650,5764,19,30562.77881
3650,5874,15,31192.33974
3651,5637,11,18945.59783
3651,3887,11,16099.87834
3651,5764,23,29786.25704
3651,5874,24,30431.88032
3652,4295,11,18002.87749
3652,3887,12,15109.55093
3652,4332,15,20848.09395
3653,5637,41,18411.63453
3653,3887,30,14120.39045
3655,4112,30,17436.79524
3656,4112,108,16466.4156
3656,4992,38,19968.46229
3656,3886,53,10182.25972
3656,3887,45,11162.98572
3656,5093,24,14742.19492
3656,4326,25,11643.85955
3656,4113,27,17436.62313
3656,4882,135,19385.87023
3657,3888,23,11162.87608
3657,3887,30,10182.15984
3660,4112,73,12628.91576
3660,4882,66,16252.83093
3660,4439,22,11383.7207
3660,3828,20,57902.227
3661,4112,19,11685.9551
3661,4883,45,16252.6695
3661,4992,25,16252.75067
3661,4882,230,15531.43624
3663,3563,119,10033.63133
3663,3783,52,10033.63136
3666,2450,28,12510.33138
3667,6204,47,24002.17268
3676,2568,17,12785.03675
3676,2678,18,12021.64942
3677,2459,19,13578.80471
3679,7069,23,36831.72602
3679,7178,16,38213.24972
3680,2474,19,11684.12254
3681,3095,13,36288.56904
3683,3033,18,11640.67527
3684,3033,24,10796.90764
3685,1930,20,16732.6287
3688,5116,55,13129.1427
3692,3703,83,10978.87298
3696,7519,21,44126.1036
3698,2809,57,12018.97908
3698,3029,36,10796.33895
3699,2809,74,12782.12886
3703,3692,65,10978.87298
3703,3583,36,10030.51997
3706,3474,13,12141.83359
3706,3033,16,14290.01447
3707,3474,20,13127.26107
3707,2599,41,12780.89623
3709,2809,11,21498.93545
3710,6221,15,29774.60519
3712,3474,112,18074.91233
3712,2810,17,23363.55175
3712,3473,15,19067.24925
3713,2809,11,25248.67152
3717,2747,22,21882.44406
3718,3266,14,12622.82572
3718,3267,23,11680.31318
3718,4815,30,10418.0926
3720,2740,16,13423.71138
3720,2850,30,12777.77521
3722,5783,18,34599.51651
3722,2962,36,12179.13818
3722,2850,33,11288.42565
3722,6231,15,31080.26796
3722,6336,12,35311.23438
3722,6351,23,26344.58229
3722,6226,23,34642.10372
3722,2747,12,17453.06267
3723,2962,42,11376.07973
3723,6231,13,31761.51375
3723,6351,14,26775.571
3723,3074,34,12501.60552
3723,2747,22,16605.36163
3723,3184,27,12055.69893
3724,4597,23,10607.05187
3730,2406,20,12620.55582
3730,2627,20,10416.67846
3730,2628,25,10174.90101
3730,2407,46,12341.32312
3730,4825,11,11155.16505
3730,2516,13,11678.27709
3730,2626,26,10746.01612
3730,2517,51,11375.95027
3730,5478,24,19955.75912
3731,2406,15,12970.57869
3731,2627,12,10745.89302
3731,2407,39,12620.41124
3731,2626,16,11155.03685
3731,2517,39,11678.14331
3758,5432,20,28258.41567
3758,5637,16,19207.2047
3759,5432,362,27416.69631
3759,5637,102,18760.68017
3759,5431,25,26586.10462
3759,5526,54,17438.66504
3759,5096,39,20777.16082
3759,5320,31,25200.16864
3759,5208,41,22986.66327
3759,5097,38,21600.46269
3759,4874,46,18000.64937
3759,4651,38,14400.72948
3759,4650,93,13581.28282
3760,5637,15,18357.66742
3761,4295,31,16740
3761,5637,11,18001.08759
3762,5637,13,17693.74655
3762,5635,11,17237.22288
3762,5764,22,28380.7909
3762,5874,23,29023.32525
3766,6073,12,21181.72107
3766,3886,19,10034.32559
3766,5093,17,13871.15286
3766,3123,39,17999.23864
3767,1886,17,20218.98484
3767,5093,29,13395.78105
3767,4326,25,10279.64974
3769,6511,25,26209.72614
3769,4668,50,20582.09814
3769,6401,25,25260.55327
3769,6510,19,26531.22539
3769,4116,38,17234.8564
3769,6748,31,28415.76606
3769,7663,18,56124.40268
3769,6225,16,42117.98115
3770,4112,405,12349.56872
3770,4333,29,13906.08168
3770,4668,63,19665.67647
3770,6748,30,28115.85651
3770,5435,19,21179.01861
3770,2265,15,37631.57279
3770,4113,121,13320.29706
3770,4882,40,15595.56074
3770,6842,78,29076.79966
3771,4112,52,11383.49462
3771,2265,19,36706.37442
3771,2374,15,35407.53658
3776,2459,45,12349.38596
3777,3074,11,67232.83151
3783,4126,108,13318.54957
3783,3663,73,10033.63136
3790,5220,57,12977.41336
3790,6327,44,23998.9933
3791,7069,22,37141.26335
3791,6327,22,23727.45105
3791,6536,21,25451.19258
3792,482,13,31568.79673
3792,592,19,30623.36011
3792,2516,32,45516.14948
3792,4895,16,10421.79104
3795,3033,147,10610.68472
3796,5222,73,13577.27852
3800,3376,20,16460.65611
3802,2936,32,16093.28608
3803,6203,41,29679.55105
3808,2809,43,12704.01758
3809,2809,40,13428.28517
3809,2918,36,13575.92488
3811,3033,28,10609.78634
3814,3033,33,13013.22328
3815,3474,42,11379.61162
3815,3579,39,16093.62992
3817,5966,13,54685.21684
3817,3033,19,15621.99286
3817,3142,20,16124.11804
3818,3250,11,18645.35761
3819,2455,22,45524.38728
3819,7531,17,43961.9811
3820,2812,33,20085.2004
3820,6524,39,52259.69984
3820,6523,44,53139.14223
3821,6075,14,59702.07866
3828,2726,36,10176.28339
3828,3660,27,57902.227
3830,2740,99,14110.69215
3830,2741,50,14832.93101
3830,2850,271,13423.71144
3830,2851,58,14180.98918
3830,5790,33,26851.92124
3833,5561,12,35704.67412
3840,2737,129,10416.67852
3840,2406,44,13570.76581
3840,2627,33,11375.95033
3840,2628,16,11154.97319
3840,2407,104,13311.46976
3840,6459,14,31821.50207
3840,2516,36,12620.55588
3840,2626,37,11678.27715
3840,2517,97,12341.32318
3841,2737,119,10745.89307
3841,2406,49,13896.86589
3841,2627,19,11678.14336
3841,2628,16,11375.81987
3841,2407,108,13570.61035
3841,2516,37,12970.57876
3841,2626,27,12055.69999
3841,2517,97,12620.41131
3856,3767,14,20994.18688
3864,7172,12,31004.19557
3865,5637,17,19970.98592
3866,6767,16,48471.11951
3867,6767,40,47630.7331
3868,5432,184,27742.15553
3868,5319,19,24660.55706
3868,5637,92,18330.66641
3868,5209,14,24149.93118
3868,5431,28,26884.54537
3868,5096,38,21063.19999
3868,5320,30,25514.81486
3868,5208,29,23288.39428
3868,5097,25,21921.27151
3868,4650,68,13871.89093
3869,5432,775,26884.28265
3869,5319,67,23817.27116
3869,5637,102,17862.2522
3869,5209,49,23288.16755
3869,5431,99,26036.70659
3869,5525,39,16131.90505
3869,5096,91,20217.81332
3869,5320,81,24660.31667
3869,5208,104,22437.97651
3869,4761,33,14400.72953
3869,4985,104,18839.50007
3869,5097,86,21062.99544
3869,4873,83,16618.37261
3869,4874,88,17466.553
3869,4651,82,13871.75724
3869,4762,76,15241.53399
3869,4984,54,18000.64944
3869,4650,201,13019.05286
3870,6200,24,28955.40428
3870,5432,94,26036.45183
3870,5637,35,17438.49768
3870,5981,109,28275.91557
3870,5635,47,16738.49814
3870,5983,33,29786.54981
3870,6091,171,28955.26145
3870,5431,23,25199.92246
3870,5525,109,15788.22591
3870,5208,21,21600.25248
3870,5982,47,29023.89548
3870,4985,21,18000.47485
3870,4651,44,13018.92723
3871,4295,25,16469.74012
3871,4296,15,15502.7519
3871,5637,15,17062.72892
3871,5981,22,27543.5372
3871,6091,24,28240.49979
3873,5764,35,26976.03548
3873,5874,35,27615.15037
3882,4112,42,10181.65676
3885,6204,44,22810.04945
3886,6204,175,22435.43516
3887,3125,254,10612.64535
3887,5315,199,13131.94934
3887,5314,195,13320.43167
3893,2457,27,14294.39319
3896,4326,23,10752.5982
3897,3095,18,32705.96356
3899,6752,17,26880.27644
3900,5220,52,11979.15082
3900,6752,22,27156.78628
3903,6204,189,22807.97268
3905,5220,62,12977.07906
3906,3033,174,10610.62924
3907,2809,78,10179.47622
3907,2810,72,10421.24812
3907,2808,169,10031.63497
3910,2809,85,10031.42485
3910,2808,52,10179.36961
3911,2809,25,10179.26275
3914,9268,12,60699.72307
3914,2507,17,26366.65882
3919,2809,13,14115.50002
3919,2697,11,16248.33212
3919,1826,12,19198.44138
3919,2918,30,14185.97688
3922,2809,21,16370.06696
3922,3033,20,12018.46741
3926,6537,18,37573.13047
3928,5966,17,55264.96476
3929,2933,18,10794.88886
3931,2697,13,26349.61522
3931,2918,15,24650.20283
3932,7220,13,32245.97271
3932,6075,57,60299.62603
3937,8102,12,40769.62662
3937,2953,14,10793.21523
3938,6231,20,26963.1081
3940,2854,11,17166.00512
3940,4924,19,10793.57868
3941,4925,41,10793.45795
3941,4924,19,11377.36716
3941,4814,68,10607.40908
3942,4815,35,10607.29031
3944,6351,12,25499.2054
3946,2626,22,11973.18427
3946,4818,17,11288.93849
3947,4483,18,14833.85356
3948,4597,105,12502.45979
3950,2737,16,11375.95038
3950,2407,16,14285.41759
3950,2517,21,13311.46982
3950,2747,11,13008.14733
3951,2737,247,11678.14342
3951,2847,38,10745.89312
3951,2406,91,14832.42426
3951,2627,61,12620.41137
3951,2628,24,12341.18171
3951,2407,255,14527.18436
3951,2402,32,16606.02898
3951,2516,65,13896.86596
3951,2518,25,13311.31717
3951,2626,60,12970.57882
3951,2734,17,13009.0453
3951,2741,19,10974.79031
3951,5356,14,28117.40488
3951,2517,243,13570.61042
3951,2733,22,13570.92042
3966,5634,24,23398.08419
3967,2434,17,15631.3159
3967,5075,12,12788.87708
3967,3343,31,36442.18586
3967,6881,11,59838.62813
3967,3647,23,10426.04671
3967,3767,21,20071.34954
3972,6439,25,51811.42163
3973,6439,218,50908.68682
3973,5637,12,20488.71296
3973,5206,69,25457.24674
3973,5316,12,25903.72891
3973,5654,12,34385.87519
3973,3766,12,13134.05252
3973,4758,50,16529.00926
3973,4535,35,12981.38799
3977,5637,13,18001.43212
3978,3856,11,12025.14718
3981,4326,12,15273.76075
3984,5764,41,25572.10569
3984,5874,35,26207.41481
3987,3887,35,10034.22719
3988,4108,141,10034.12855
3991,4112,32,11027.67218
3992,4112,51,10033.73138
3995,1368,62,27249.61206
3996,6031,13,57761.68831
3996,3580,92,24289.25908
3997,6031,13,56813.63229
3997,3580,92,23305.01927
3999,5325,75,13394.1866
4004,6214,81,22322.05662
4005,6213,32,21503.45327
4006,6873,16,26879.17959
4006,4543,36,13905.66588
4008,8721,21,46163.07712
4008,2382,21,28249.81815
4008,5109,29,10032.56883
4013,6204,228,21893.94243
4013,5994,414,17995.78544
4014,5220,149,11684.1232
4015,5220,59,12061.74179
4017,5225,32,11160.22253
4017,5224,42,11381.29765
4017,4863,29,34871.3075
4017,7983,14,36429.38123
4022,4483,40,21335.34587
4022,4000,58,21961.53956
4022,6092,30,27537.72183
4022,4001,23,20963.18077
4022,6203,47,27537.58089
4022,5984,52,25410.82304
4022,6229,61,21149.37651
