source,target,weight,distance
5538,6318,23,12186.21512
5538,6325,14,18353.4861
5538,6430,16,14398.02644
5538,7207,22,24165.98904
5538,6326,23,19280.23868
5538,6759,18,15530.3481
5538,6657,17,21434.14798
5538,6341,11,33674.04522
5538,6004,21,26259.90141
5539,6656,12,19689.31443
5539,3995,12,14536.83166
5540,5882,41,12348.32928
5540,5992,31,12627.64833
5540,6215,29,16127.83504
5540,6326,67,17434.25962
5540,4223,36,12348.89244
5540,6537,28,11382.698
5540,6549,37,20987.3697
5540,7880,16,36554.1248
5540,6100,51,11161.48356
5540,8855,19,33483.59648
5540,8748,16,34073.13533
5541,6326,29,16524.43674
5541,5091,56,10753.1353
5542,6432,84,12784.3901
5543,5993,187,10751.83647
5543,6104,183,12062.23696
5543,6215,131,13393.23376
5543,6325,98,13868.44766
5543,6327,72,15625.27841
5543,6326,127,14739.24399
5543,5994,173,11684.54245
5543,6216,107,14293.01637
5543,6103,99,11161.14276
5544,6104,1750,11161.02861
5544,6105,630,12062.11345
5544,6656,462,15593.3584
5544,6769,594,18568.46758
5544,6877,630,17660.97505
5544,6880,330,19964.83655
5544,6215,1807,12508.25735
5544,6325,877,13015.81729
5544,6327,593,14739.09271
5544,6543,331,12706.00308
5544,6773,330,21915.55658
5544,6990,236,20579.28251
5544,6324,340,12185.47186
5544,6326,1151,13868.30549
5544,4547,403,11383.04139
5544,6214,673,11641.76076
5544,5994,1878,10751.72651
5544,6438,512,16096.33248
5544,6664,212,22320.90098
5544,6216,987,13393.09646
5544,6547,447,15783.83419
5544,4217,353,13869.64327
5544,6103,820,10277.89977
5544,6774,223,22784.81891
5545,2439,73,38150.42809
5545,6104,1190,10277.79453
5545,6105,421,11160.9142
5545,6769,350,17773.19149
5545,6877,308,16940.90201
5545,6215,1086,11641.64141
5545,6325,496,12185.34694
5545,6666,110,23217.66661
5545,6770,263,18568.27608
5545,6773,270,21057.49754
5545,6882,177,20771.74424
5545,6326,946,13015.68369
5545,6437,455,14396.9982
5545,4547,357,12021.77109
5545,6214,532,10797.91565
5545,6438,384,15237.57994
5545,6664,175,21432.60437
5545,6216,640,12508.12897
5545,6774,168,21915.32949
5546,2439,35,38836.51881
5546,6877,58,16250.2856
5546,2328,35,40248.49278
5546,6215,111,10797.80482
5546,6326,97,12185.22172
5546,6438,74,14396.84991
5546,7069,63,21987.22603
5546,6216,85,11641.52178
5546,2554,42,34772.87739
5546,5047,15,51143.76588
5547,2439,63,39535.90624
5547,6326,145,11381.76857
5547,7069,103,22766.64652
5547,6216,170,10797.69373
5547,2554,61,35411.83071
5548,2439,68,40247.89645
5548,6769,155,15528.75989
5548,6877,163,14973.55282
5549,2439,39,40971.83165
5549,6769,151,14839.62715
5549,6877,208,14396.70254
5549,6770,97,15528.59898
5550,2439,30,41707.08911
5550,5921,29,41029.27014
5550,6877,169,13867.80668
5550,6879,73,14973.24288
5550,6328,136,10611.23876
5550,6438,90,11293.58567
5550,6657,94,12184.90807
5550,5967,34,23307.37584
5551,2439,36,42453.07979
5551,6656,182,11160.51254
5551,6990,144,15783.01991
5551,6768,231,13015.14719
5551,7103,79,18405.71722
5551,6547,283,10797.4154
5552,2439,118,43209.24707
5552,5921,86,39038.35811
5552,6769,354,13015.01201
5552,6877,388,12976.81123
5552,6770,226,13576.99664
5552,6768,271,12507.54866
5552,6659,314,12184.65525
5552,6547,432,10277.26524
5553,2326,162,46936.22094
5553,2327,131,46154.29575
5553,2438,75,44750.48208
5553,2439,124,43975.06524
5553,5921,85,38043.1373
5553,6204,277,10798.02621
5553,6656,313,10421.68373
5553,6769,359,12507.4186
5553,6877,318,12626.48235
5553,6880,172,13867.37457
5553,6987,161,13577.13855
5553,1996,50,48840.86302
5553,2328,122,45380.8794
5553,6770,255,13014.87651
5553,7618,65,31349.08459
5553,6658,225,11160.28098
5553,7617,46,32149.77506
5553,6659,368,11640.9202
5553,7616,66,32961.27176
5554,5921,44,37048.08906
5554,6204,245,11641.76075
5554,6769,397,12061.24195
5554,6877,221,12347.12505
5554,6770,200,12507.28823
5554,7209,90,15782.85655
5554,6659,230,11160.16479
5554,7103,77,16612.93588
5554,7315,82,16002.62435
5555,5921,52,36053.22685
5555,6204,206,12508.25735
5555,6656,194,10031.84515
5555,6769,302,11683.51779
5555,6877,209,12143.63574
5555,6770,161,12061.11608
5555,7209,88,15496.08056
5555,6658,186,10421.46698
5555,6763,149,11160.45501
5555,6768,188,11381.17981
5555,6651,145,10751.28509
5555,6659,259,10750.83842
5555,7182,45,27413.15378
5555,6450,84,16968.25094
5556,5921,48,35058.56565
5556,6204,165,13393.09646
5556,6769,333,11381.06104
5556,6877,252,12019.86567
5556,6880,211,12626.08752
5556,6659,295,10421.35822
5556,6450,79,16094.31684
5557,5921,55,34064.12217
5557,6204,239,14292.86967
5557,6769,263,11159.99024
5557,6877,202,11978.28369
5557,6659,284,10179.47728
5558,5921,18,33069.91514
5558,6204,27,15204.92389
5558,6205,23,14292.72261
5558,6656,24,10179.58363
5558,6769,25,11025.19939
5558,6877,24,12019.74023
5558,6987,18,13014.74137
5558,6424,13,16096.33247
5558,6543,33,10277.15849
5558,6881,19,12346.60904
5558,6768,29,10979.97864
5558,6659,36,10031.53108
5558,6664,50,11640.31065
5558,7103,14,14838.62119
5558,6657,24,10031.63601
5558,6140,11,32323.77265
5558,5981,16,17433.99132
5559,5921,24,32075.96561
5559,6204,40,16127.1737
5559,6877,30,12143.38228
5559,6765,33,11683.51779
5559,6664,46,11159.57973
5559,8306,14,25133.65891
5559,6138,14,29369.44109
5559,8091,16,23044.28915
5559,3106,14,39595.13196
5560,5921,15,31082.29729
5560,6204,17,17057.96362
5560,7436,17,17993.99652
5560,6879,21,12019.48847
5560,5904,19,14290.39813
5561,5921,43,30088.93702
5561,6204,49,17995.96679
5561,6769,137,11159.75622
5561,6773,111,11159.52111
5561,6882,84,12019.23554
5561,6659,118,10179.26381
5562,5921,74,29095.9153
5562,6204,122,18940.10987
5562,6769,226,11380.70305
5562,6770,193,11159.6388
5562,7207,92,15782.36127
5562,6664,190,10178.94175
5562,6774,179,11159.40314
5562,8742,104,30620.20753
5563,5921,72,28103.26692
5563,6204,145,19889.5169
5563,6769,220,11683.02779
5563,6877,174,13391.70705
5563,6770,168,11380.58316
5563,6773,199,10979.40101
5563,6664,209,10031.00272
5563,8742,60,30959.83072
5564,5921,49,27111.03176
5564,6204,87,20843.46703
5564,6769,124,12060.60965
5564,6877,119,13866.79366
5564,6880,130,12625.55675
5564,6773,185,11024.6187
5564,6882,150,12142.74344
5564,6659,136,11159.57972
5564,6978,70,20578.42953
5564,8306,69,26200.48299
5564,6774,202,10979.28468
5564,5592,35,27943.02968
5565,5921,42,26119.25571
5565,6204,60,21801.36244
5566,2439,12,54617.30799
5566,5921,19,25127.9919
5566,6204,37,22762.70364
5566,6773,60,11380.22184
5566,6882,58,12625.28951
5566,6768,61,13576.14254
5566,6657,48,13428.64198
5566,6774,60,11159.16639
5566,4707,19,22426.8571
5566,6777,57,11024.26705
5567,5921,31,24137.30215
5567,6204,49,23727.07044
5568,5921,84,23147.25882
5568,6204,126,24694.10704
5568,6205,51,23726.82341
5568,6769,307,14185.97897
5568,6880,140,14395.04413
5568,6770,206,13575.85518
5568,6773,190,12060.0985
5568,6440,167,11292.40159
5568,6549,169,12704.01893
5568,6659,198,13428.35807
5568,6664,208,10749.81801
5568,6774,203,11682.40887
5568,6663,162,11159.10676
5569,5921,87,22157.94714
5569,6204,43,25663.51039
5569,6773,124,12506.10111
5569,6664,83,11158.98784
5569,6774,81,12059.96998
5570,5921,52,21169.46819
5570,6204,56,26635.02084
5570,6769,97,15526.96897
5570,6773,146,13013.50397
5570,6882,88,14394.73802
5570,6664,118,11639.5698
5570,6774,94,12505.96768
5571,6204,56,27608.41476
5571,6769,74,16247.98919
5571,6773,94,13575.42165
5571,6664,129,12183.11329
5571,6774,88,13013.36497
5572,6204,137,28583.49859
5572,6205,52,27608.12597
5572,6557,786,10275.63764
5572,6773,111,14185.37496
5572,6444,125,11291.92022
5572,6664,144,12781.58588
5572,5780,281,12142.35459
5572,5890,129,12345.75829
5572,6774,106,13575.27648
5572,4546,52,37041.90175
5572,6674,111,10177.85204
5573,6204,82,29560.10398
5573,6987,111,20576.48091
5573,6773,53,14837.43878
5573,4362,96,11023.55593
5573,3062,50,29770.70469
5575,4367,33,11157.84418
5575,7069,12,47998.63155
5575,4366,47,11023.19699
5576,6326,14,21149.25703
5576,7003,14,13315.03765
5576,7121,16,14835.75208
5576,7011,13,13899.98381
5577,7444,11,17228.03752
5578,6676,12,10177.40919
5579,5349,19,10177.74044
5579,6882,12,20768.01607
5579,4577,18,14970.30478
5580,4481,12,10029.15999
5580,6897,12,12344.09203
5581,5921,31,10418.15041
5581,6204,14,37413.28228
5581,6205,11,36428.1819
5581,6769,13,24548.84139
5581,6770,22,23660.24038
5581,6885,21,19960.40502
5581,6444,17,18751.1988
5581,6664,16,19684.14194
5581,6333,22,19275.17956
5581,6887,15,18402.38576
5581,3935,17,15491.74682
5582,6204,12,38398.66948
5582,8335,20,25126.62367
5583,6001,13,22316.64707
5583,7314,79,33057.00224
5583,6336,12,18348.07971
5584,6204,11,40371.2594
5584,6673,15,14835.75049
5584,7000,12,19066.32169
5584,6560,12,16609.64555
5584,7314,35,33934.12971
5584,7315,11,33056.64752
5584,4373,15,11022.22798
5584,6232,12,13389.11902
5584,7001,19,18347.48207
5584,8858,31,39621.11328
5584,4154,11,12972.70123
5584,8850,144,45256.24857
5584,5567,12,16965.88264
5585,5899,14,16245.88539
5585,6105,14,30354.56332
5585,6553,13,23722.4077
5585,6769,22,28175.5904
5585,4806,22,11378.25117
5585,7069,12,57618.83302
5585,6878,13,29488.54256
5585,8858,76,40281.60294
5585,8850,139,46009.1396
5585,4600,33,10273.60947
5585,6897,19,14392.39737
5585,5156,20,11679.27127
5586,5533,13,52902.54928
5586,7207,56,32585.52647
5586,7003,30,18347.07975
5586,8420,20,36696.74345
5586,7314,53,35707.38637
5586,6447,33,20573.92929
5586,8633,24,43194.08536
5586,8858,51,40955.74936
5586,8850,116,46771.19407
5586,6015,29,11680.57217
5587,6204,64,43334.05125
5587,6205,53,42345.53193
5587,6095,100,42215.94444
5587,6773,66,26347.9101
5587,7207,125,33474.95718
5587,7536,65,35776.48366
5587,8749,73,40231.46221
5587,6447,51,21497.07538
5587,6561,88,18320.01781
5587,6774,61,25443.92575
5587,7315,52,35707.0019
5587,7317,119,33933.03358
5587,8633,120,43959.61647
5587,8858,98,41642.88848
5587,5011,83,26423.6892
5587,6564,83,15778.79455
5587,3839,111,19955.98537
5587,6226,45,21796.2575
5588,2737,27,27453.2392
5588,7000,20,22158.19472
5588,8744,20,44600.25962
5588,7886,20,24136.51624
5588,7069,21,60527.37139
5588,8749,15,40930.75469
5588,6307,21,51381.88599
5588,6996,22,25502.15888
5588,7317,32,34816.62617
5588,3819,39,18319.11058
5588,3837,71,18317.26449
5588,5892,24,26120.11099
5588,7334,54,21216.3483
5588,3839,37,19373.6481
5588,6350,39,10607.82332
5588,3619,39,21048.47981
5588,3730,63,20762.62244
5588,3948,77,17988.08298
5588,7080,12,49905.72252
5589,4488,14,10028.26851
5589,4487,12,10176.17034
5589,6350,13,11377.74807
5590,8749,14,42365.21193
5590,6574,11,10793.57944
5590,6887,14,25889.3256
5632,6204,98,22525.67023
5632,6314,27,22767.77041
5632,6324,24,32504.98808
5632,6431,33,29785.07142
5632,6772,20,41162.70287
5632,6537,35,26207.28041
5632,6657,35,36079.62992
5632,6647,34,26528.62226
5633,5756,74,13018.4215
5633,6204,278,21553.09627
5633,6537,141,25258.07252
5633,6322,51,29566.44571
5633,6540,69,28115.14234
5633,6842,87,11029.18128
5634,6204,292,20583.01789
5634,5976,178,12350.2991
5635,5989,73,24147.90906
5635,6204,375,19615.80391
5635,6205,72,20582.81447
5635,7067,89,13133.23671
5635,6424,66,20216.4264
5635,6537,119,23372.01929
5635,5870,90,15109.10784
5636,6204,276,18651.89842
5636,6205,45,19615.60981
5636,6433,63,27847.13385
5636,6656,78,31269.33197
5636,7067,77,13018.80375
5636,6203,49,17692.01566
5636,6314,42,18943.55919
5636,6432,60,26882.02013
5636,6093,66,17436.62429
5636,6538,83,23371.78716
5637,6204,256,17691.84059
5637,6432,100,25919.1466
5637,5870,191,13132.27232
5637,6745,148,12786.43501
5638,5989,55,21178.8037
5638,6204,359,16736.29088
5638,6538,77,21505.83685
5638,6537,109,20582.30465
5638,6322,83,24698.14339
5638,5870,150,12146.3434
5638,6540,55,23371.32118
5638,6647,107,20989.91465
5639,6204,366,15786.06614
5639,6205,79,16736.12465
5639,6656,58,28413.19883
5639,6769,55,31569.73728
5639,6202,97,13906.22051
5639,6203,81,14842.33463
5639,6314,152,16129.6212
5639,6424,123,16526.43564
5639,6545,71,27157.86911
5639,6093,50,14536.97393
5639,6538,124,20582.09947
5639,6768,45,30624.42908
5639,6537,116,19665.87403
5639,6657,66,29361.85301
5639,6092,48,13579.82302
5640,5989,25,19204.00125
5640,6204,114,14842.18722
5640,6543,24,24311.36969
5640,6879,24,30963.94823
5640,5870,65,10181.85937
5641,6204,82,13905.94427
5641,6433,32,23048.54527
5641,6432,26,22099.38353
5641,5407,40,14121.21298
5641,1136,18,41238.83313
5641,4896,27,25918.10343
5641,2217,21,33964.37768
5641,4600,29,59730.75739
5642,6204,109,12978.98767
5642,6325,30,23729.98961
5642,6543,18,22434.86377
5642,6544,24,23370.38235
5642,6214,18,22523.42476
5642,6323,28,21804.03826
5642,7096,17,27248.91725
5642,5412,36,10182.65734
5642,5990,18,18218.24198
5642,6092,35,10753.0287
5642,6662,15,31267.43403
5643,5989,53,16252.01882
5643,6204,215,12063.45586
5643,6205,48,12978.85812
5643,5767,47,14012.7016
5643,6314,47,12509.64941
5643,6543,39,21504.75831
5643,6544,45,22434.63736
5643,6324,50,21803.81822
5643,5412,74,11163.42219
5644,5989,26,15271.79691
5644,6204,96,11162.15782
5644,4245,14,33557.20773
5644,6203,38,10278.93836
5644,5523,37,11028.54035
5644,6212,22,18650.40729
5644,6322,41,18942.04474
5644,6121,11,37149.92244
5645,6204,69,10278.83564
5645,6314,28,10799.00944
5645,6990,29,27683.36115
5645,7207,19,26032.55552
5645,6768,15,25037.1815
5645,7069,26,14295.52919
5645,6322,22,17997.62137
5645,5634,37,10983.14137
5645,5990,25,15271.64316
5645,8626,12,29106.90984
5646,2439,13,33564.59942
5646,5989,42,13319.49825
5646,6205,42,10278.73267
5646,6211,33,15784.95915
5646,6315,49,10798.90125
5646,6424,34,10612.75274
5646,5526,52,10034.32617
5646,6651,32,17463.61605
5646,5412,53,14120.52908
5646,5525,38,11028.32508
5646,5634,68,11981.54998
5646,6989,26,25897.82091
5646,6898,11,43337.93824
5646,5635,43,10983.03404
5647,5989,43,12348.70456
5647,6772,29,26879.16462
5647,3551,33,19893.44426
5647,6322,52,16128.32696
5647,5634,47,12979.94869
5648,1886,13,40435.81375
5648,5989,46,11382.69708
5648,6317,41,10798.68409
5648,6656,25,20090.25759
5648,6543,34,16971.24035
5648,6324,56,17059.0117
5648,7102,25,27247.25129
5648,6435,44,18353.48617
5648,6103,38,15497.91165
5648,5637,54,10982.81857
5648,6777,18,30621.61384
5649,5989,41,10422.80386
5649,6436,26,18353.29914
5649,6543,23,16097.15565
5649,6323,41,15205.70148
5649,6100,37,11685.0182
5649,7762,12,29780.86855
5650,6100,49,10752.16481
5650,5637,35,12979.56624
5650,4981,55,10799.4393
5651,5882,217,11161.31321
5651,5991,170,10422.59247
5651,5993,172,12348.20365
5651,6104,180,13578.18457
5651,6105,76,14535.21786
5651,6769,94,20555.47883
5651,5881,130,10180.73602
5651,5992,226,11382.35079
5651,6215,201,14840.54167
5651,6325,81,15205.39159
5651,6773,91,24123.59818
5651,6326,168,16127.67036
5651,5994,172,13318.8229
5651,6102,75,11684.78092
5651,6216,121,15784.15685
5651,6103,74,12627.51986
5652,5882,120,10180.6324
5652,5993,92,11382.2348
5652,6104,145,12627.39103
5652,6656,73,16614.56833
5652,5992,230,10422.48639
5652,6326,126,15205.23608
5652,5994,131,12348.07767
5653,2439,49,37584.79779
5653,5993,262,10422.38005
5653,6104,196,11684.54249
5653,6215,217,12977.54518
5653,6325,137,13393.23382
5653,6773,100,22321.13209
5653,6326,170,14293.01643
5653,5994,195,11382.11853
5653,6216,166,13904.25828
5653,6322,152,10798.13655
5654,2439,56,38228.92868
5654,6104,414,10751.72655
5654,6656,176,14973.93721
5654,6769,208,17996.15378
5654,6877,223,16999.70981
5654,6880,113,19382.35034
5654,6215,484,12062.1135
5654,6327,171,14292.86973
5654,6770,117,18834.78913
5654,6990,138,19964.83663
5654,6326,316,13393.09651
5654,5994,429,10422.27346
5654,6216,284,12977.41214
5655,2439,45,38888.01529
5655,5921,40,45954.68944
5655,6105,146,10751.61633
5655,6219,238,14839.93239
5655,2328,34,40298.19905
5655,6215,443,11160.91424
5655,6325,269,11641.64146
5655,6543,142,11294.16739
5655,6666,57,22806.31879
5655,6773,87,20554.6309
5655,6882,84,20212.54257
5655,5096,159,10278.73247
5655,6326,324,12508.12902
5655,4547,141,12785.16619
5655,6214,288,10277.79457
5655,6438,171,14738.94113
5655,6664,79,20986.2876
5655,6216,311,12061.98969
5655,6774,83,21432.60446
5655,7223,41,31247.62093
5655,12275,43,63132.39269
5656,1886,89,45272.9402
5656,2439,47,39561.30936
5656,4877,154,11382.92679
5656,5921,48,44957.34365
5656,6769,222,16372.30027
5656,6877,238,15529.08063
5656,1996,89,44529.16357
5656,6215,709,10277.68908
5656,6325,388,10797.80486
5656,6327,225,12508.00033
5656,6770,145,17174.22551
5656,6773,143,19687.89656
5656,5096,341,11161.93396
5656,6326,558,11641.52183
5656,6438,241,13868.02018
5656,2109,64,41803.41737
5656,6216,393,11160.79955
5656,1997,104,43863.54195
5656,6774,102,20554.41765
5656,2554,109,35552.47636
5657,2439,43,40248.09713
5657,6769,112,15592.8766
5657,6877,134,14839.93402
5657,6770,98,16372.13102
5657,6326,292,10797.69377
5657,6216,197,10277.58334
5657,4236,113,15783.67256
5657,7762,44,24164.25233
5658,6877,160,14187.61143
5659,5921,45,41965.64191
5660,5921,37,40968.53108
5660,6656,66,10797.52719
5660,6769,58,13429.62536
5661,6769,145,12783.33846
5661,6877,203,12507.67847
5661,6770,114,13429.48587
5661,6768,105,12184.78186
5661,6659,102,12020.05248
5662,6769,208,12184.6553
5662,6877,181,12061.49285
5662,6768,213,11641.0413
5662,6659,263,11381.29784
5663,5921,67,37977.62479
5663,6769,402,11640.92025
5663,6877,259,11683.76113
5663,6880,175,13014.87656
5663,6770,240,12184.52844
5663,6882,185,14186.87464
5663,6768,229,11160.28102
5663,6659,341,10797.19114
5664,488,51,47298.6182
5664,1886,35,50909.22353
5664,1934,70,35375.20751
5664,2326,790,48337.9921
5664,2327,789,47558.14797
5664,2438,368,46153.83864
5664,2439,488,45380.42939
5664,5921,39,36980.81455
5664,6204,159,11161.02866
5664,6769,228,11160.16483
5664,6877,114,11381.29835
5664,7619,270,30754.95897
5664,1996,235,50248.99672
5664,2328,669,46786.62664
5664,2550,54,43974.62863
5664,2921,65,25914.38909
5664,6770,130,11640.79891
5664,6990,85,13392.12786
5664,7509,202,30182.49538
5664,7618,309,31570.69955
5664,6763,105,10032.05334
5664,6768,115,10750.95052
5664,2437,60,46935.75666
5664,3796,84,17086.62059
5664,7617,159,32396.68303
5664,1933,63,35106.80526
5664,6659,171,10277.05153
5664,7506,62,32703.05869
5664,7616,352,33232.14649
5664,2440,76,44615.97078
5664,2217,108,48193.18683
5664,2216,42,48962.92364
5664,7510,103,29362.15559
5664,2549,91,44750.03832
5665,1934,309,35106.43715
5665,2326,62,49125.27712
5665,2327,62,48337.51318
5665,2439,60,46153.38022
5665,5921,73,35984.09316
5665,6204,233,12062.1135
5665,6769,459,10750.83846
5665,6877,217,11160.22322
5665,6880,170,12061.11613
5665,6987,166,12143.63579
5665,2328,57,47557.67619
5665,6770,227,11160.04837
5665,6773,135,12782.80485
5665,6882,141,13014.6046
5665,6763,173,10179.90125
5665,1933,251,34864.5535
5665,7537,86,17086.4441
5665,6232,89,17686.76296
5665,1823,74,35836.91776
5666,6204,71,12977.41214
5666,6769,125,10421.35826
5666,6880,62,11683.39577
5666,6770,82,10750.72613
5666,6232,67,16731.48174
5666,6450,43,15623.16128
5667,6204,90,13904.11557
5667,6633,60,25588.76914
5668,5921,41,32994.5335
5668,6204,38,14840.08525
5668,5898,52,10178.94063
5669,5921,138,31998.24333
5669,6122,45,13575.6372
5669,6204,85,15783.67083
5669,6205,55,14839.93239
5669,6315,34,15204.76733
5669,6453,40,15622.66353
5669,6314,35,16127.17376
5669,6882,92,11380.7031
5669,5797,37,17993.03304
5669,7113,51,19068.58534
5669,6031,35,32075.96575
5669,6774,64,11159.57977
5669,6863,125,19382.54998
5669,5592,19,32948.86304
5669,5813,28,33946.22378
5669,6232,94,13901.93408
5669,7444,28,21889.82326
5669,6564,60,16967.53021
5669,6674,32,17459.44458
5669,4520,16,49930.78445
5670,6204,26,16733.5821
5670,6769,42,10031.42594
5670,5797,15,16996.49556
5670,7652,15,18077.2374
5670,4353,24,12346.34864
5670,6863,28,20212.95997
5670,8100,11,24120.32411
5670,4240,39,12976.06568
5670,5358,12,18212.9441
5671,5921,50,30006.07012
5671,6204,136,17688.79821
5671,6769,274,10179.26386
5671,6880,234,11024.96797
5671,6770,267,10031.32052
5671,6773,272,10179.0494
5671,7536,83,17687.69974
5671,8742,87,29357.80937
5672,5921,79,29010.21292
5672,6204,150,18648.50228
5672,6769,289,10421.03046
5672,6773,320,10031.10893
5672,6882,236,10979.51712
5672,7207,149,14838.7772
5672,6763,117,13429.20591
5672,7536,108,17994.75481
5672,7426,114,17056.72619
5672,8742,477,29678.32946
5672,7762,90,18964.62078
5673,5921,58,28014.52894
5673,6204,160,19612.03386
5673,6877,160,12506.89532
5673,8742,67,30028.61709
5674,5921,105,27019.03619
5674,6204,260,20578.85376
5674,6769,389,11159.57977
5674,6770,271,10750.2742
5674,6773,429,10031.00277
5674,8742,84,30407.64247
5675,5882,92,13128.9353
5675,5921,41,26023.75543
5675,6204,97,21548.51789
5675,6769,152,11640.18794
5675,6325,97,11640.43233
5675,6770,146,11159.46194
5675,6773,178,10178.83395
5675,6882,128,11380.34261
5675,4709,23,25580.14378
5675,7069,20,38209.94198
5675,6216,133,10276.62035
5675,6774,128,10030.89636
5675,7762,37,19199.26175
5675,6897,44,16246.94559
5675,7224,49,16610.99756
5676,5921,27,25028.71068
5676,6204,41,22520.65743
5676,6760,32,18833.61537
5676,6773,67,10420.58983
5676,6216,71,11159.63762
5676,6774,97,10178.72585
5676,6434,53,13866.86514
5676,8335,21,30549.02298
5677,5921,24,24033.92999
5677,6204,37,23494.96373
5677,6990,70,13866.35448
5677,4886,34,22095.98891
5678,5921,69,23039.44619
5678,6204,103,24471.17666
5678,6773,198,11159.10681
5678,6774,133,10749.81806
5679,5921,100,22045.29803
5679,6204,96,25449.07554
5679,6773,264,11639.69404
5679,6774,185,11158.98789
5680,5921,28,21051.53157
5680,6204,32,26428.47197
5680,6205,17,25448.80995
5680,6882,61,13575.56655
5680,5890,55,10178.72468
5680,6541,24,20577.458
5680,6657,43,15781.69305
5681,5921,93,20058.20197
5681,6204,121,27409.20424
5681,6769,112,15590.91482
5681,6325,95,17056.00332
5681,6773,163,12781.72262
5681,6882,133,14185.52654
5681,6326,109,16125.15189
5681,6772,160,13427.92981
5681,6664,113,11379.85754
5681,5780,188,11024.383
5681,6216,125,15781.69202
5681,6774,155,12183.11334
5681,4546,95,36335.95053
5681,5888,121,13128.10454
5682,6204,316,28391.13276
5682,6773,303,13427.78638
5682,4108,180,36703.73027
5682,4546,169,37296.58047
5683,6204,317,29374.13643
5683,6987,600,19962.11868
5684,5921,47,17081.57776
5684,6204,28,30358.10973
5684,7325,37,17458.88659
5684,6776,33,12781.31162
5684,7446,37,16092.24803
5684,7213,53,17770.10948
5684,5368,32,14288.22673
5685,6204,19,31342.96029
5686,6204,21,32328.60689
5686,2743,17,38101.21419
5686,6026,27,10418.728
5687,5921,105,14112.43623
5687,6204,104,33314.97789
5687,6205,37,32328.26674
5687,6769,89,20551.59975
5687,6880,56,20209.34899
5687,6770,65,19684.98984
5687,4925,40,10608.17508
5687,6447,53,12182.52333
5687,5592,69,15001.64165
5688,5898,86,10177.85091
5689,5921,46,12139.84243
5689,5898,91,11158.14651
5689,6467,81,10607.94098
5690,5921,16,11156.67526
5690,6880,12,22780.97007
5690,4595,17,11157.04752
5690,6452,11,10608.75698
5690,6897,12,11378.50259
5691,5921,31,10176.39709
5691,6204,14,37266.53689
5691,6769,18,24119.02442
5691,6770,20,23213.9812
5691,8420,19,32585.89181
5691,6664,16,19197.40603
5691,9070,11,43757.3208
5691,6447,17,15621.31937
5691,6451,29,12181.99445
5691,5892,14,19067.45695
5691,7425,60,30469.86364
5692,6561,22,13574.0283
5692,4374,12,12140.11324
5692,7334,22,16965.42395
5692,6564,12,11290.69754
5692,6898,20,11680.63794
5692,6231,12,12058.66724
5693,6543,12,30988.5293
5693,8420,32,33903.86366
5693,6454,14,11378.50165
5693,7314,32,32586.57802
5693,4011,17,35273.47408
5693,6232,20,12058.53548
5693,8850,31,43847.8193
5693,7204,29,32140.27081
5693,6231,16,12973.70008
5693,6784,11,13426.18698
5693,6897,15,12504.20532
5694,6122,12,12623.38247
5694,6665,12,20981.83052
5694,7207,14,30354.40598
5694,8420,71,34587.2017
5694,6549,11,26197.25829
5694,7113,13,16994.65637
5694,7315,19,32586.22835
5694,8858,25,38872.40037
5694,8850,38,44602.17419
5694,7204,80,33041.75265
5694,6231,12,13900.13382
5694,5573,15,11022.8346
5694,7445,12,18319.92084
5695,6122,11,13573.73053
5695,6326,11,29556.33715
5695,2944,11,24967.31308
5695,6560,11,16965.51376
5695,7536,11,33549.80859
5695,6657,11,29353.2746
5695,5683,15,11975.4607
5695,6232,18,13899.98159
5695,8858,24,39545.40516
5695,5266,11,11679.27133
5696,7207,60,32139.23381
5696,4597,36,10028.4929
5696,7536,49,34414.33538
5696,8749,29,38820.48655
5696,5683,19,12973.34419
5696,7317,28,32585.52662
5696,8633,96,42555.17042
5696,8858,174,40231.89756
5696,8303,14,40725.13297
5696,4276,15,16365.49545
5697,5993,17,34065.59451
5697,6205,17,42215.94462
5697,2510,15,29092.07556
5697,6095,36,42109.62185
5697,7207,18,33040.68534
5697,7536,32,35285.8917
5697,6561,15,17851.96108
5697,7317,45,33474.95733
5697,2629,11,30396.05051
5697,6232,16,15778.96717
5697,8633,48,43331.99737
5697,8858,21,40931.19811
5697,4482,19,12057.60558
5697,6347,15,11637.67205
5697,5010,31,27603.71241
5698,3095,17,76402.99977
5698,6207,47,41224.36141
5698,7207,34,33947.52173
5698,4597,79,10028.38085
5698,6664,50,25580.42403
5698,7536,37,36163.96837
5698,8749,42,40231.24203
5698,7315,34,36177.93004
5698,8633,40,44117.70813
5699,6240,50,10273.95288
5699,6461,14,10607.70551
5699,5655,15,43915.64881
5699,5876,15,42963.73766
5699,4488,24,11021.61365
5699,4597,73,10176.17039
5699,7433,18,30467.23011
5699,6654,13,36067.62577
5699,8749,15,40954.85756
5699,7205,12,36697.12173
5699,4139,12,24363.18071
5699,6980,13,40725.11408
5699,4375,17,12622.1269
5699,6350,23,10793.87959
5699,8303,31,43181.84681
5699,3717,14,18071.93324
5699,4598,56,10028.26856
5699,6683,23,10793.69996
5699,6792,15,12180.71998
5700,4488,12,11156.23972
5700,8749,11,41689.78993
5701,6901,103,14834.52077
5701,6999,128,25008.39928
5702,6204,99,48166.66403
5702,6351,84,12503.30352
5742,5993,14,31014.36722
